loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,date,loan_status,zip_code,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,total_bal_il,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
12000.0, 36 months,22.35,460.47,D,1 year,MORTGAGE,85000.0,Source Verified,2018-08-01,Charged Off,384xx,7.89,0.0,660.0,664.0,0.0,7.0,0.0,228.0,3.9,14.0,0.0,0.0,0.0,Individual,0.0,2309.0,69639.0,2.0,2.0,5.0,7.0,9987.0,1.0,3.0,13.0,59.0,5900.0,2.0,0.0,3.0,11.0,9948.0,0.0,0.0,123.0,8.0,2.0,1.0,0.0,2.0,3.0,3.0,3.0,7.0,4.0,5.0,3.0,7.0,0.0,0.0,7.0,100.0,0.0,0.0,77573.0,10215.0,4500.0,11533.0
7500.0, 36 months,6.72,230.62,A,10+ years,MORTGAGE,145000.0,Not Verified,2018-01-01,Fully Paid,750xx,12.94,0.0,755.0,759.0,0.0,14.0,0.0,10275.0,34.4,29.0,0.0,0.0,0.0,Individual,0.0,0.0,400252.0,0.0,3.0,2.0,2.0,48055.0,1.0,3.0,6241.0,58.0,29900.0,1.0,0.0,3.0,5.0,28589.0,0.0,0.0,344.0,8.0,8.0,3.0,0.0,2.0,5.0,3.0,5.0,8.0,9.0,17.0,5.0,14.0,0.0,0.0,3.0,96.4,0.0,0.0,453753.0,58664.0,10600.0,66069.0
4000.0, 36 months,14.08,136.87,C,1 year,RENT,40000.0,Source Verified,2017-07-01,Charged Off,327xx,9.78,0.0,680.0,684.0,0.0,6.0,0.0,3017.0,43.7,7.0,50.0,9.0,0.0,Individual,0.0,0.0,10252.0,1.0,1.0,1.0,1.0,7235.0,4.0,4.0,1360.0,69.0,6900.0,0.0,1.0,3.0,5.0,1709.0,0.0,0.0,62.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,5.0,6.0,3.0,6.0,0.0,0.0,5.0,100.0,0.0,0.0,14973.0,10252.0,3300.0,8073.0
36400.0, 36 months,8.24,1144.68,B,4 years,OWN,120000.0,Verified,2017-03-01,Fully Paid,103xx,29.61,0.0,710.0,714.0,0.0,27.0,0.0,105173.0,34.4,49.0,0.0,0.0,0.0,Individual,0.0,0.0,755423.0,1.0,1.0,1.0,2.0,47848.0,0.0,2.0,26861.0,35.0,313200.0,1.0,1.0,1.0,6.0,30217.0,0.0,0.0,229.0,22.0,1.0,3.0,0.0,5.0,12.0,12.0,23.0,8.0,23.0,37.0,12.0,27.0,0.0,0.0,3.0,100.0,0.0,0.0,974491.0,154674.0,201500.0,50000.0
21000.0, 36 months,19.42,774.25,D,10+ years,MORTGAGE,120000.0,Not Verified,2018-05-01,Fully Paid,840xx,34.26,0.0,690.0,694.0,0.0,15.0,0.0,45428.0,70.0,30.0,0.0,0.0,0.0,Joint App,0.0,1896.0,373516.0,0.0,4.0,1.0,3.0,121901.0,0.0,4.0,9292.0,77.0,64900.0,1.0,8.0,1.0,7.0,24901.0,0.0,0.0,223.0,14.0,8.0,2.0,1.0,5.0,7.0,8.0,10.0,13.0,10.0,15.0,7.0,15.0,0.0,0.0,1.0,86.2,0.0,0.0,479170.0,167329.0,32700.0,159270.0
9000.0, 36 months,22.35,345.35,E,4 years,RENT,60000.0,Verified,2016-06-01,Charged Off,325xx,24.08,0.0,675.0,679.0,2.0,9.0,0.0,4801.0,87.3,14.0,792.81,142.7058,0.0,Individual,0.0,0.0,50314.0,1.0,4.0,3.0,6.0,45513.0,0.0,4.0,1175.0,78.0,5500.0,9.0,3.0,5.0,10.0,5590.0,0.0,0.0,100.0,15.0,3.0,0.0,0.0,3.0,5.0,3.0,3.0,7.0,5.0,7.0,5.0,9.0,0.0,0.0,3.0,100.0,0.0,0.0,54800.0,50314.0,2500.0,49300.0
12500.0, 36 months,13.59,424.74,C,1 year,MORTGAGE,35000.0,Verified,2017-11-01,Fully Paid,553xx,15.16,1.0,685.0,689.0,1.0,15.0,0.0,13325.0,78.4,23.0,0.0,0.0,0.0,Individual,0.0,0.0,227752.0,0.0,11.0,0.0,1.0,48238.0,0.0,0.0,5632.0,99.0,17000.0,1.0,1.0,3.0,1.0,15183.0,0.0,0.0,112.0,45.0,18.0,1.0,0.0,3.0,3.0,3.0,7.0,14.0,3.0,7.0,3.0,15.0,0.0,0.0,0.0,95.7,0.0,0.0,237410.0,61563.0,17000.0,45000.0
12000.0, 36 months,10.75,391.45,B,1 year,OWN,45000.0,Verified,2016-04-01,Fully Paid,301xx,27.79,0.0,675.0,679.0,2.0,21.0,2.0,11924.0,81.7,30.0,0.0,0.0,0.0,Individual,0.0,0.0,51393.0,0.0,15.0,0.0,2.0,39469.0,0.0,0.0,4068.0,70.0,14600.0,1.0,0.0,3.0,2.0,2447.0,0.0,0.0,82.0,37.0,19.0,0.0,0.0,5.0,5.0,5.0,8.0,18.0,6.0,12.0,5.0,21.0,0.0,0.0,0.0,100.0,0.0,2.0,73141.0,51393.0,13800.0,58541.0
30200.0, 60 months,29.67,970.96,G,4 years,MORTGAGE,80000.0,Source Verified,2016-07-01,Fully Paid,840xx,33.02,1.0,670.0,674.0,0.0,13.0,0.0,17599.0,72.7,33.0,0.0,0.0,0.0,Individual,0.0,0.0,288566.0,0.0,4.0,2.0,3.0,54680.0,2.0,2.0,7076.0,69.0,24200.0,1.0,7.0,0.0,5.0,24047.0,0.0,0.0,277.0,7.0,7.0,5.0,1.0,2.0,5.0,2.0,6.0,13.0,8.0,15.0,5.0,13.0,0.0,0.0,4.0,75.8,0.0,0.0,348065.0,72279.0,9500.0,80329.0
3025.0, 36 months,10.49,98.31,B,3 years,MORTGAGE,44000.0,Source Verified,2016-11-01,Fully Paid,301xx,20.81,0.0,685.0,689.0,0.0,11.0,0.0,9739.0,36.2,44.0,0.0,0.0,0.0,Individual,0.0,0.0,128611.0,1.0,3.0,3.0,6.0,20805.0,1.0,2.0,5463.0,60.0,26900.0,5.0,10.0,8.0,9.0,11692.0,0.0,0.0,145.0,7.0,2.0,5.0,0.0,4.0,4.0,5.0,10.0,24.0,7.0,15.0,4.0,11.0,0.0,0.0,4.0,100.0,0.0,0.0,152629.0,30544.0,19000.0,24429.0
25000.0, 36 months,5.31,752.76,A,4 years,OWN,105000.0,Not Verified,2018-04-01,Fully Paid,647xx,1.02,0.0,795.0,799.0,0.0,6.0,0.0,8822.0,10.7,17.0,0.0,0.0,0.0,Individual,0.0,0.0,8822.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6402.0,11.0,82800.0,0.0,0.0,0.0,1.0,1470.0,0.0,0.0,277.0,22.0,22.0,0.0,0.0,2.0,2.0,4.0,13.0,0.0,6.0,17.0,2.0,6.0,0.0,0.0,0.0,100.0,0.0,0.0,82800.0,8822.0,75500.0,0.0
12000.0, 36 months,19.03,440.06,D,5 years,OWN,52000.0,Not Verified,2017-06-01,Fully Paid,320xx,23.59,0.0,675.0,679.0,0.0,12.0,0.0,13938.0,57.8,29.0,0.0,0.0,0.0,Individual,0.0,0.0,43049.0,2.0,1.0,1.0,2.0,29111.0,4.0,5.0,4585.0,75.0,24100.0,2.0,0.0,2.0,7.0,3914.0,0.0,0.0,238.0,4.0,4.0,0.0,3.0,2.0,6.0,2.0,7.0,9.0,11.0,20.0,6.0,12.0,0.0,0.0,5.0,86.2,0.0,0.0,57082.0,43049.0,6600.0,32982.0
22300.0, 36 months,15.59,779.5,C,8 years,RENT,60000.0,Not Verified,2016-08-01,Charged Off,078xx,27.32,0.0,740.0,744.0,1.0,14.0,3.0,1791.0,7.3,21.0,2295.17,413.1306,0.0,Individual,0.0,0.0,38197.0,1.0,5.0,1.0,2.0,36406.0,1.0,4.0,1449.0,52.0,24600.0,2.0,0.0,2.0,6.0,2728.0,0.0,0.0,157.0,12.0,5.0,0.0,0.0,2.0,2.0,8.0,8.0,12.0,9.0,9.0,2.0,14.0,0.0,0.0,2.0,90.5,0.0,2.0,73521.0,38197.0,23500.0,48921.0
12000.0, 36 months,10.78,391.62,B,4 years,MORTGAGE,67000.0,Not Verified,2016-01-01,Fully Paid,752xx,23.54,0.0,680.0,684.0,0.0,10.0,0.0,8044.0,83.8,19.0,0.0,0.0,0.0,Individual,0.0,0.0,146474.0,1.0,3.0,2.0,3.0,34162.0,1.0,1.0,2276.0,86.0,9600.0,0.0,0.0,0.0,4.0,16275.0,0.0,0.0,150.0,10.0,2.0,4.0,1.0,3.0,4.0,3.0,6.0,7.0,4.0,7.0,4.0,10.0,0.0,0.0,3.0,73.7,0.0,0.0,169358.0,42206.0,6600.0,39758.0
10000.0, 36 months,14.49,344.17,C,10+ years,MORTGAGE,154000.0,Verified,2016-06-01,Fully Paid,986xx,21.45,1.0,725.0,729.0,1.0,14.0,1.0,7318.0,27.4,52.0,0.0,0.0,0.0,Individual,0.0,0.0,137134.0,2.0,4.0,3.0,4.0,129816.0,2.0,4.0,3627.0,63.0,26700.0,1.0,2.0,6.0,10.0,9795.0,0.0,0.0,123.0,9.0,3.0,5.0,1.0,4.0,7.0,4.0,10.0,28.0,10.0,18.0,7.0,14.0,0.0,1.0,5.0,98.0,1.0,0.0,167329.0,137134.0,13400.0,140629.0
25000.0, 60 months,7.89,505.6,A,5 years,MORTGAGE,110000.0,Source Verified,2016-03-01,Fully Paid,023xx,18.56,0.0,735.0,739.0,0.0,8.0,0.0,21990.0,50.6,28.0,0.0,0.0,0.0,Individual,0.0,0.0,140600.0,1.0,2.0,1.0,1.0,118610.0,1.0,1.0,16711.0,46.0,43500.0,0.0,7.0,3.0,2.0,17575.0,0.0,0.0,140.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,7.0,14.0,6.0,12.0,3.0,8.0,0.0,0.0,2.0,100.0,0.0,0.0,178622.0,140600.0,31200.0,135122.0
5000.0, 36 months,12.79,167.97,C,10+ years,RENT,77000.0,Source Verified,2016-08-01,Fully Paid,405xx,11.1,0.0,665.0,669.0,1.0,9.0,1.0,3397.0,53.9,33.0,0.0,0.0,0.0,Individual,0.0,50.0,19007.0,2.0,1.0,1.0,1.0,15610.0,4.0,6.0,2024.0,70.0,6300.0,1.0,1.0,5.0,7.0,2376.0,0.0,0.0,225.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,13.0,7.0,8.0,25.0,4.0,8.0,0.0,0.0,5.0,85.2,1.0,0.0,27116.0,19007.0,3500.0,20816.0
6600.0, 36 months,8.99,209.85,B,3 years,RENT,51000.0,Not Verified,2016-10-01,Fully Paid,076xx,10.22,0.0,730.0,734.0,0.0,10.0,0.0,11185.0,19.8,21.0,0.0,0.0,0.0,Individual,0.0,0.0,11185.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3928.0,20.0,56400.0,0.0,0.0,0.0,3.0,1119.0,0.0,0.0,237.0,4.0,4.0,0.0,0.0,3.0,5.0,5.0,8.0,2.0,10.0,19.0,5.0,10.0,0.0,0.0,1.0,100.0,0.0,0.0,56400.0,11185.0,30700.0,0.0
10000.0, 36 months,12.79,335.93,C,3 years,RENT,33000.0,Not Verified,2016-09-01,Fully Paid,801xx,21.0,0.0,695.0,699.0,0.0,9.0,0.0,5463.0,30.2,22.0,0.0,0.0,0.0,Individual,0.0,294.0,60700.0,0.0,4.0,1.0,2.0,55237.0,1.0,1.0,3539.0,75.0,18100.0,0.0,0.0,1.0,3.0,6744.0,0.0,0.0,81.0,8.0,8.0,0.0,0.0,4.0,4.0,4.0,5.0,16.0,4.0,6.0,4.0,9.0,0.0,0.0,2.0,100.0,0.0,0.0,80553.0,60700.0,18100.0,62453.0
30000.0, 60 months,18.94,777.23,D,2 years,MORTGAGE,362500.0,Source Verified,2018-07-01,Fully Paid,191xx,8.21,0.0,735.0,739.0,2.0,21.0,0.0,34946.0,30.2,45.0,0.0,0.0,0.0,Individual,0.0,0.0,365241.0,1.0,3.0,0.0,2.0,135210.0,1.0,6.0,8662.0,30.0,115700.0,0.0,5.0,3.0,8.0,17392.0,0.0,0.0,148.0,4.0,4.0,4.0,1.0,3.0,9.0,4.0,8.0,8.0,17.0,33.0,9.0,21.0,0.0,0.0,1.0,82.2,0.0,0.0,502297.0,170156.0,34700.0,155421.0
13800.0, 36 months,15.02,478.52,C,10+ years,MORTGAGE,1100000.0,Verified,2018-12-01,Fully Paid,303xx,4.94,0.0,695.0,699.0,0.0,8.0,0.0,127598.0,60.2,29.0,0.0,0.0,0.0,Individual,0.0,0.0,1139275.0,0.0,2.0,0.0,3.0,92761.0,0.0,0.0,59038.0,61.0,145000.0,1.0,1.0,4.0,3.0,142409.0,0.0,0.0,259.0,51.0,20.0,7.0,0.0,4.0,4.0,4.0,6.0,12.0,4.0,10.0,4.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,1195396.0,220359.0,145000.0,118896.0
7000.0, 36 months,9.8,225.22,B,2 years,RENT,35000.0,Source Verified,2016-01-01,Fully Paid,020xx,13.96,0.0,675.0,679.0,2.0,8.0,0.0,5820.0,41.3,10.0,0.0,0.0,0.0,Individual,0.0,230.0,20177.0,0.0,5.0,0.0,0.0,14357.0,0.0,1.0,4723.0,59.0,14100.0,0.0,0.0,2.0,1.0,2522.0,0.0,0.0,59.0,16.0,16.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,3.0,4.0,2.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,34100.0,20177.0,5000.0,20000.0
24000.0, 36 months,6.07,730.89,A,10+ years,OWN,75000.0,Not Verified,2018-04-01,Fully Paid,191xx,23.94,0.0,775.0,779.0,0.0,14.0,0.0,9674.0,16.4,21.0,0.0,0.0,0.0,Individual,0.0,0.0,37166.0,0.0,2.0,0.0,1.0,27492.0,1.0,2.0,6604.0,28.0,58900.0,1.0,0.0,0.0,3.0,2655.0,0.0,0.0,318.0,9.0,9.0,0.0,0.0,4.0,6.0,10.0,10.0,7.0,12.0,14.0,6.0,14.0,0.0,0.0,1.0,100.0,0.0,0.0,121049.0,37166.0,52700.0,62149.0
10000.0, 36 months,12.99,336.9,C,3 years,OWN,55000.0,Source Verified,2016-03-01,Fully Paid,103xx,21.32,0.0,675.0,679.0,0.0,18.0,0.0,11422.0,82.8,39.0,0.0,0.0,0.0,Individual,0.0,0.0,39326.0,0.0,9.0,0.0,0.0,27904.0,1.0,4.0,674.0,92.0,13800.0,0.0,0.0,0.0,4.0,2185.0,0.0,0.0,152.0,7.0,7.0,0.0,1.0,3.0,9.0,3.0,6.0,21.0,9.0,18.0,9.0,18.0,0.0,0.0,1.0,94.6,0.0,0.0,42699.0,39326.0,1700.0,28899.0
35000.0, 60 months,11.55,770.63,B,7 years,MORTGAGE,130000.0,Source Verified,2018-10-01,Fully Paid,720xx,21.22,0.0,680.0,684.0,1.0,16.0,0.0,28265.0,59.1,46.0,0.0,0.0,0.0,Individual,0.0,0.0,181691.0,0.0,2.0,1.0,4.0,68711.0,0.0,1.0,7516.0,64.0,47800.0,1.0,5.0,3.0,5.0,12113.0,0.0,0.0,155.0,20.0,11.0,1.0,0.0,6.0,7.0,10.0,13.0,26.0,13.0,19.0,7.0,16.0,0.0,0.0,1.0,97.8,0.0,0.0,229678.0,96976.0,32600.0,85654.0
2800.0, 36 months,13.44,94.94,C,6 years,RENT,48533.0,Source Verified,2016-01-01,Fully Paid,301xx,2.62,0.0,710.0,714.0,1.0,4.0,0.0,1871.0,40.7,5.0,0.0,0.0,0.0,Individual,0.0,0.0,1871.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1021.0,41.0,4600.0,0.0,0.0,2.0,3.0,468.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,4600.0,1871.0,1800.0,0.0
25000.0, 60 months,16.29,611.82,D,1 year,RENT,90000.0,Source Verified,2016-02-01,Fully Paid,210xx,6.45,0.0,670.0,674.0,1.0,10.0,1.0,17398.0,64.4,17.0,0.0,0.0,0.0,Individual,0.0,0.0,17398.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,9196.0,64.0,27000.0,1.0,1.0,2.0,3.0,1933.0,0.0,0.0,196.0,4.0,4.0,0.0,0.0,6.0,9.0,6.0,7.0,1.0,10.0,16.0,9.0,10.0,0.0,0.0,1.0,100.0,1.0,0.0,27000.0,17398.0,20900.0,0.0
19825.0, 36 months,24.99,788.14,F,< 1 year,MORTGAGE,62000.0,Source Verified,2016-03-01,Fully Paid,967xx,9.95,0.0,685.0,689.0,2.0,4.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,Individual,0.0,0.0,442878.0,0.0,1.0,0.0,1.0,23578.0,0.0,1.0,0.0,68.0,1500.0,0.0,21.0,4.0,3.0,147626.0,0.0,0.0,233.0,16.0,8.0,4.0,7.0,0.0,0.0,0.0,2.0,19.0,2.0,8.0,0.0,4.0,0.0,0.0,1.0,74.2,0.0,0.0,458218.0,23578.0,0.0,33188.0
18025.0, 36 months,8.59,569.76,A,4 years,RENT,74620.0,Verified,2016-07-01,Fully Paid,112xx,9.67,0.0,700.0,704.0,0.0,7.0,0.0,17491.0,23.6,17.0,0.0,0.0,0.0,Individual,0.0,0.0,39641.0,0.0,2.0,0.0,0.0,22150.0,1.0,2.0,10486.0,40.0,74000.0,0.0,0.0,0.0,2.0,5663.0,0.0,0.0,150.0,9.0,9.0,0.0,0.0,2.0,3.0,4.0,4.0,12.0,5.0,5.0,3.0,7.0,0.0,0.0,1.0,100.0,0.0,0.0,99211.0,39641.0,71000.0,25211.0
9000.0, 36 months,7.99,281.99,A,10+ years,RENT,56000.0,Source Verified,2016-08-01,Fully Paid,543xx,20.7,0.0,705.0,709.0,0.0,10.0,1.0,7664.0,52.1,29.0,0.0,0.0,0.0,Individual,0.0,0.0,43783.0,0.0,2.0,2.0,4.0,36119.0,0.0,1.0,4512.0,76.0,14700.0,0.0,11.0,3.0,5.0,4865.0,0.0,0.0,178.0,23.0,12.0,1.0,0.0,2.0,4.0,2.0,4.0,14.0,8.0,14.0,4.0,10.0,0.0,0.0,2.0,100.0,1.0,0.0,57352.0,43783.0,8800.0,42652.0
3100.0, 36 months,18.99,113.62,D,6 years,RENT,42000.0,Source Verified,2017-01-01,Charged Off,362xx,23.83,0.0,700.0,704.0,2.0,7.0,1.0,4162.0,38.9,13.0,573.87,103.2966,0.0,Individual,0.0,112.0,22058.0,2.0,2.0,2.0,2.0,17896.0,0.0,3.0,2498.0,56.0,10700.0,2.0,0.0,2.0,5.0,3151.0,0.0,0.0,211.0,15.0,4.0,0.0,0.0,2.0,2.0,4.0,5.0,4.0,5.0,9.0,2.0,7.0,0.0,0.0,2.0,100.0,1.0,0.0,39573.0,22058.0,10500.0,28873.0
25000.0, 36 months,18.06,904.57,D,10+ years,MORTGAGE,72000.0,Not Verified,2017-06-01,Charged Off,127xx,14.42,1.0,670.0,674.0,1.0,13.0,0.0,13752.0,75.1,22.0,0.0,0.0,0.0,Individual,0.0,0.0,125772.0,1.0,1.0,0.0,3.0,13077.0,1.0,2.0,4108.0,78.0,18300.0,1.0,0.0,1.0,5.0,9675.0,0.0,0.0,180.0,2.0,2.0,3.0,1.0,7.0,9.0,7.0,8.0,7.0,11.0,12.0,9.0,13.0,0.0,0.0,1.0,86.4,0.0,0.0,140074.0,26829.0,13500.0,15974.0
2800.0, 36 months,6.97,86.42,A,10+ years,MORTGAGE,52000.0,Source Verified,2016-06-01,Fully Paid,193xx,24.05,0.0,685.0,689.0,3.0,9.0,1.0,753.0,6.8,46.0,0.0,0.0,0.0,Individual,0.0,0.0,64458.0,1.0,3.0,0.0,1.0,63705.0,1.0,1.0,753.0,65.0,11000.0,3.0,2.0,3.0,2.0,9208.0,0.0,0.0,329.0,5.0,5.0,3.0,0.0,1.0,1.0,2.0,15.0,23.0,6.0,20.0,1.0,8.0,0.0,0.0,1.0,100.0,1.0,0.0,99886.0,64458.0,7000.0,88886.0
12000.0, 36 months,11.39,395.09,B,5 years,MORTGAGE,55000.0,Verified,2017-04-01,Fully Paid,424xx,28.65,0.0,660.0,664.0,2.0,6.0,0.0,4795.0,97.9,18.0,0.0,0.0,0.0,Individual,0.0,233.0,60777.0,1.0,5.0,1.0,2.0,55982.0,0.0,0.0,4795.0,93.0,4900.0,2.0,0.0,4.0,2.0,10130.0,0.0,0.0,127.0,30.0,6.0,2.0,0.0,1.0,1.0,1.0,2.0,13.0,1.0,3.0,1.0,6.0,0.0,0.0,1.0,100.0,0.0,0.0,76467.0,60777.0,4900.0,71567.0
16000.0, 36 months,5.32,481.84,A,10+ years,MORTGAGE,180000.0,Not Verified,2016-01-01,Fully Paid,706xx,10.13,0.0,720.0,724.0,0.0,7.0,0.0,72482.0,89.5,24.0,0.0,0.0,0.0,Individual,0.0,120.0,475718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22819.0,90.0,81000.0,0.0,6.0,0.0,0.0,67960.0,0.0,0.0,497.0,46.0,26.0,4.0,0.0,3.0,6.0,3.0,9.0,4.0,6.0,15.0,6.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,498000.0,72482.0,45900.0,0.0
2000.0, 36 months,23.99,78.46,E,< 1 year,RENT,73000.0,Source Verified,2016-07-01,Fully Paid,920xx,3.75,0.0,700.0,704.0,0.0,7.0,0.0,5359.0,94.0,15.0,0.0,0.0,0.0,Individual,0.0,0.0,99894.0,0.0,4.0,0.0,2.0,94535.0,1.0,2.0,5359.0,107.0,5700.0,0.0,0.0,1.0,4.0,16649.0,0.0,0.0,138.0,11.0,11.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,3.0,6.0,1.0,7.0,0.0,0.0,1.0,100.0,0.0,0.0,92524.0,99894.0,5400.0,86824.0
12000.0, 36 months,8.39,378.2,B,3 years,MORTGAGE,140000.0,Not Verified,2016-02-01,Charged Off,131xx,7.14,1.0,685.0,689.0,2.0,12.0,0.0,15581.0,54.1,22.0,2334.0,420.12,0.0,Individual,0.0,0.0,194954.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4422.0,54.0,28800.0,0.0,0.0,4.0,1.0,17723.0,0.0,0.0,120.0,2.0,2.0,3.0,1.0,6.0,10.0,6.0,11.0,3.0,10.0,16.0,10.0,12.0,0.0,0.0,1.0,90.5,0.0,0.0,232693.0,15581.0,14700.0,0.0
10000.0, 36 months,9.75,321.5,B,2 years,MORTGAGE,82000.0,Not Verified,2016-02-01,Fully Paid,786xx,22.95,0.0,705.0,709.0,0.0,15.0,0.0,9043.0,33.1,38.0,0.0,0.0,0.0,Individual,0.0,0.0,348286.0,2.0,4.0,2.0,2.0,67781.0,0.0,2.0,4804.0,77.0,27300.0,0.0,0.0,0.0,5.0,23219.0,0.0,0.0,116.0,14.0,2.0,3.0,1.0,3.0,4.0,5.0,6.0,21.0,10.0,14.0,4.0,15.0,0.0,0.0,2.0,94.7,0.0,0.0,375678.0,76824.0,15900.0,72078.0
16725.0, 36 months,13.99,571.54,C,10+ years,RENT,62000.0,Not Verified,2016-08-01,Charged Off,750xx,20.19,0.0,690.0,694.0,3.0,19.0,0.0,4699.0,11.1,44.0,1620.81,291.7458,0.0,Individual,0.0,1626.0,257698.0,1.0,2.0,1.0,3.0,42721.0,2.0,8.0,612.0,60.0,33700.0,1.0,3.0,10.0,13.0,13563.0,0.0,0.0,238.0,0.0,0.0,3.0,0.0,3.0,8.0,6.0,8.0,21.0,15.0,19.0,8.0,19.0,0.0,0.0,4.0,100.0,0.0,0.0,292659.0,47420.0,17800.0,45426.0
7000.0, 36 months,11.99,232.47,C,10+ years,MORTGAGE,39000.0,Source Verified,2016-02-01,Charged Off,385xx,33.78,0.0,690.0,694.0,0.0,10.0,0.0,6073.0,60.7,20.0,0.0,0.0,0.0,Individual,0.0,1439.0,100395.0,0.0,3.0,0.0,3.0,36013.0,0.0,1.0,3412.0,76.0,10000.0,0.0,1.0,1.0,4.0,10040.0,0.0,0.0,160.0,18.0,13.0,2.0,0.0,3.0,3.0,3.0,8.0,6.0,6.0,12.0,3.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,119609.0,42086.0,7000.0,45473.0
10000.0, 36 months,10.42,324.65,B,10+ years,MORTGAGE,99000.0,Not Verified,2017-06-01,Charged Off,064xx,32.28,0.0,725.0,729.0,0.0,10.0,0.0,94675.0,71.1,20.0,1106.82,199.2276,0.0,Individual,0.0,0.0,423769.0,0.0,4.0,1.0,4.0,72590.0,0.0,1.0,15739.0,72.0,103400.0,2.0,3.0,0.0,5.0,42377.0,0.0,0.0,177.0,23.0,9.0,1.0,0.0,2.0,3.0,2.0,5.0,9.0,3.0,9.0,3.0,10.0,0.0,0.0,1.0,95.0,0.0,0.0,492201.0,167526.0,33400.0,91540.0
25000.0, 36 months,8.49,789.08,B,1 year,MORTGAGE,65000.0,Verified,2016-01-01,Fully Paid,066xx,28.42,0.0,710.0,714.0,2.0,17.0,0.0,28246.0,35.0,29.0,0.0,0.0,0.0,Individual,0.0,0.0,197723.0,2.0,2.0,1.0,2.0,27172.0,1.0,2.0,13057.0,35.0,80750.0,0.0,0.0,4.0,4.0,11630.0,0.0,0.0,105.0,5.0,5.0,1.0,0.0,10.0,12.0,16.0,16.0,6.0,12.0,20.0,9.0,17.0,0.0,0.0,2.0,100.0,0.0,0.0,268574.0,55418.0,73550.0,32824.0
12000.0, 36 months,10.49,389.98,B,10+ years,MORTGAGE,105000.0,Not Verified,2016-07-01,Fully Paid,775xx,12.55,0.0,675.0,679.0,0.0,9.0,0.0,7011.0,43.5,28.0,0.0,0.0,0.0,Individual,0.0,8766.0,154473.0,0.0,2.0,2.0,3.0,34284.0,2.0,4.0,6074.0,74.0,16100.0,2.0,3.0,0.0,8.0,17164.0,0.0,0.0,289.0,7.0,7.0,3.0,9.0,2.0,3.0,4.0,9.0,11.0,6.0,14.0,3.0,9.0,0.0,0.0,4.0,66.7,0.0,0.0,173518.0,41295.0,11400.0,39592.0
13000.0, 36 months,11.44,428.32,B,7 years,RENT,57000.0,Not Verified,2016-10-01,Fully Paid,891xx,31.31,0.0,760.0,764.0,0.0,12.0,0.0,12779.0,28.3,34.0,0.0,0.0,0.0,Individual,0.0,0.0,53829.0,1.0,3.0,1.0,2.0,41050.0,1.0,3.0,6458.0,51.0,45100.0,0.0,0.0,1.0,5.0,4486.0,0.0,0.0,177.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,12.0,10.0,9.0,24.0,3.0,12.0,0.0,0.0,2.0,100.0,0.0,0.0,106299.0,53829.0,21600.0,61199.0
